chunk_id,parent_id,text,chunk_index,total_chunks,source,category,content_type,is_time_sensitive,start_char,end_char,char_count,word_count
548db8e23907,029,Annual income tax return for companies: within 4 months of year-end. For December year-end companies this is 30 April. VAT annual adjustment for partial exemption businesses: within 30 days of year-end. CGT return and payment: within 30 days of disposal. Nil returns: A taxpayer registered for a tax type must file a nil return even in periods of no activity. The GRA online portal at taxpayerportal.gra.gov.gh allows online filing for most tax types.,1,3,GRA_Filing_Deadlines_Summary,filing_deadline,formal,False,470,921,451,73
80f775e76b5b,029,Filing can also be done in person at any GRA district office. GRA may grant extensions of time to file on written application with good cause — but extension of filing does not extend the time to pay.,2,3,GRA_Filing_Deadlines_Summary,filing_deadline,formal,False,922,1122,200,38
c491e16f7bea,030,"How to File Taxes Online with GRA. The GRA Taxpayer Portal is at taxpayerportal.gra.gov.gh. 
Step 1: Go to taxpayerportal.gra.gov.gh and click on Register if you are a new user, or Login if you already have an account. 
Step 2: Register using your TIN, personal details and create a password. 
Step 3: After logging in, select the tax type you want to file (Income Tax, VAT, PAYE, WHT etc.). 
Step 4: Select the period you are filing for and complete the return form online. ",0,3,GRA_Online_Filing_Guide,filing_process,formal,False,0,475,475,83
ac90df4e1947,030,"Step 5: Review your submission and confirm. 
Step 6: Proceed to make payment using the options available (bank transfer, GhIPSS, Mobile Money, card payment at partner banks). ",1,3,GRA_Online_Filing_Guide,filing_process,formal,False,0,175,175,27
917f4824285c,030,"Step 7: Download and save your acknowledgement receipt and payment confirmation. Common issues: Portal login problems — try resetting password or call the GRA helpline 0800-900-110. TIN not recognised — you may need to complete registration at a GRA office first. Portal is available 24/7 but maintenance windows may apply. For large companies, the GRA Large Taxpayer Office (LTO) handles filings for taxpayers above a certain revenue threshold — check with GRA if your company qualifies.",2,3,GRA_Online_Filing_Guide,filing_process,formal,False,645,1133,488,76
d7c4ba38ab3f,031,"Tax Clearance Certificate (TCC) in Ghana. A TCC is issued by GRA as evidence that a taxpayer is compliant with their tax obligations — all returns are filed and all taxes are paid or a payment plan is in place. When is a TCC required? For government procurement contracts above a threshold. For renewal of business licences with various government agencies. For applications to the Public Procurement Authority. For obtaining licences from Bank of Ghana, Securities Exchange Commission and other regulators.",0,3,GRA_Tax_Clearance_Certificate,compliance,formal,False,0,507,507,81
74729ad602e2,031,"For some visa and travel applications. For import and export licences. For settlement of deceased estates. How to obtain a TCC: Ensure all outstanding returns are filed and taxes paid. Apply online at the GRA portal or in person at your tax office. GRA verifies compliance across all tax types (income tax, PAYE, VAT, WHT). A TCC is usually valid for one year. A taxpayer with an agreed installment plan may still qualify for a TCC — GRA has discretion.",1,3,GRA_Tax_Clearance_Certificate,compliance,formal,False,508,961,453,80
5eee689a8658,031,Fake TCCs: GRA has an online verification tool to check the authenticity of a TCC. Any person who obtains or uses a fake TCC commits an offence.,2,3,GRA_Tax_Clearance_Certificate,compliance,formal,False,962,1106,144,27
e037956069bf,032,"Penalties and Interest for Non-Compliance in Ghana. Late filing penalty: For individuals and companies — GHS 500 per month for each month of default (verify current rate as amendments apply). Late payment penalty: 10% of the tax due. Interest on outstanding tax: Simple interest at the Bank of Ghana monetary policy rate plus 5% per annum. Failure to register for a tax type: GHS 5,000 for companies, GHS 1,000 for individuals (approximate — verify). Failure to keep records: up to GHS 1,000 per offence.",0,3,GRA_Penalties_Interest_Guide,penalties,formal,True,0,504,504,84
169731505370,032,"Obstruction of a GRA officer: criminal offence. Tax evasion (intentional non-disclosure or fraud): criminal prosecution, imprisonment up to 5 years, and a penalty up to 3 times the tax evaded. Failure to withhold: personal liability for the undeducted amount plus penalties. Using a false TIN: criminal offence. Understatement of income: additional assessment plus 50% penalty on the understatement. GRA may remit penalties in cases of genuine hardship — taxpayers can apply in writing.",1,3,GRA_Penalties_Interest_Guide,penalties,formal,True,505,991,486,73
4350f4323f5e,032,"Where there is an amnesty programme (which GRA has periodically announced), penalties and interest may be waived subject to conditions.",2,3,GRA_Penalties_Interest_Guide,penalties,formal,True,992,1127,135,20
14495ce4f2a2,033,"How to Apply for Penalty Waiver or Interest Remission. GRA may consider waiving penalties and interest in genuine cases of hardship or error. To apply: 
Step 1: Ensure all outstanding tax principal (actual tax owed) is paid first or a payment plan is agreed — GRA will not waive penalties on unpaid principal. ",0,3,GRA_Penalty_Waiver_Application,penalties,formal,False,0,310,310,53
fe8709158611,033,"Step 2: Write a formal letter to the Commissioner of the relevant division (Domestic Tax, Customs etc.) stating the reasons for the waiver request, the circumstances leading to non-compliance, and any supporting documents. 
Step 3: Attach evidence of payment of the principal tax. 
Step 4: Submit the letter and documents at the relevant GRA office or through your relationship manager if you have one. ",1,3,GRA_Penalty_Waiver_Application,penalties,formal,False,309,712,403,64
e945d789353e,033,"Step 5: GRA will review and communicate a decision in writing. Waiver applications are discretionary — there is no guarantee. Factors that help: first-time non-compliance, genuine financial difficulty, natural disaster or emergency, death of the taxpayer/director, or a GRA error. Factors that hurt: history of repeated non-compliance, deliberate evasion, or failure to cooperate with GRA.",2,3,GRA_Penalty_Waiver_Application,penalties,formal,False,710,1099,389,55
94e11d6f7aa0,034,"Double Taxation Agreements (DTAs) entered into by Ghana. A DTA is a bilateral tax treaty that prevents the same income being taxed twice — once in Ghana and once in the country of the other party. Countries with which Ghana has ratified DTAs include: United Kingdom, France, Germany, Belgium, Netherlands, Italy, South Africa, Switzerland, Czech Republic, Mauritius, Singapore, Denmark, Norway, Sweden, and others (verify current list at gra.gov.gh as new DTAs are periodically ratified).",0,3,GRA_DTA_Overview,double_taxation,formal,True,0,488,488,74
80342eddce58,034,"DTAs typically cover: reduced withholding tax rates on dividends, interest and royalties, determination of tax residency for individuals and companies (tie-breaker rules), elimination or credit of double taxation on employment income, treatment of business profits of a permanent establishment. For example, under the Ghana-UK DTA, the WHT rate on dividends may be reduced from the domestic 8% to a lower treaty rate where the beneficial owner meets certain conditions.",1,3,GRA_DTA_Overview,double_taxation,formal,True,489,958,469,69
444c203187a0,034,How to claim DTA relief in Ghana: Apply to GRA in writing with evidence of tax residency in the treaty country and the relevant DTA article. GRA may issue a certificate allowing the withholder to apply the reduced treaty rate. Anti-avoidance: GRA may challenge DTA claims where there is abuse of treaty provisions (treaty shopping).,2,3,GRA_DTA_Overview,double_taxation,formal,True,959,1291,332,55
6d5c0a7e134c,035,"DTAs and Individuals Working in Ghana or Abroad. Ghanaian resident working abroad: A Ghanaian tax resident (one who spends more than 183 days in Ghana in a year or is domiciled in Ghana) is taxable on worldwide income. Income earned from employment abroad is taxable in Ghana. If the country where work is performed also taxes the income, the taxpayer can claim a foreign tax credit in Ghana for the tax paid abroad, up to the amount of Ghana tax on that income.",0,3,GRA_DTA_Individual_Guide,double_taxation,formal,False,0,462,462,83
ae8806f25929,035,"Foreign national working in Ghana: A non-resident who earns employment income in Ghana is taxed only on Ghana-source income. If the person's home country has a DTA with Ghana and the person spends less than 183 days in Ghana in the relevant period, they may be exempt from Ghana tax on employment income — subject to conditions (employer not resident in Ghana, salary not borne by a Ghana permanent establishment).",1,3,GRA_DTA_Individual_Guide,double_taxation,formal,False,463,877,414,70
ae0780371b85,035,Directors fees: Always taxable in Ghana regardless of DTA if the company paying is a Ghana company. Short-term assignments: Some DTAs have specific provisions for short-term business visitors. Tax residency certificates: GRA can issue certificates of Ghana tax residency to Ghanaians for use in treaty partner countries.,2,3,GRA_DTA_Individual_Guide,double_taxation,formal,False,878,1198,320,47
60dd57758f2d,036,"How to Appeal a GRA Tax Assessment in Ghana. If you disagree with a tax assessment raised by GRA, you have a right of appeal. Process: 
Step 1: Within 30 days of receiving the assessment notice, lodge an Objection in writing with the Commissioner who issued the assessment. State clearly why you dispute the assessment and provide supporting evidence. 
Step 2: The Commissioner reviews the objection and issues a determination. ",0,3,GRA_Tax_Appeals_Process,appeals,formal,False,0,428,428,70
7674b7656d43,036,"Step 3: If dissatisfied with the determination, appeal to the Revenue Appeals Board within 30 days of the determination. The Revenue Appeals Board is an independent tribunal. 
Step 4: From the Revenue Appeals Board, further appeal lies to the High Court on points of law within 30 days. ",1,3,GRA_Tax_Appeals_Process,appeals,formal,False,426,713,287,48
b1c0ebb1eb1e,036,Step 5: Further appeal to the Court of Appeal and Supreme Court follows normal court procedures. Requirement to pay disputed tax: You are generally required to pay the undisputed portion of the assessment. GRA may agree to suspend payment of the disputed portion pending the outcome of the appeal if the taxpayer provides security. Failure to pay the undisputed portion while appealing may result in enforcement action. Alternative Dispute Resolution: GRA has an internal ADR mechanism — taxpayers can request ADR as an alternative to formal appeals.,2,3,GRA_Tax_Appeals_Process,appeals,formal,False,712,1262,550,87
b50087638b59,037,"Record Keeping Requirements Under Ghana Tax Law. Section 140 of the Income Tax Act 2015 (Act 896) requires taxpayers to keep records necessary to determine their tax liability. Records must be kept for a minimum of 6 years from the date of filing of the relevant return or from the date the tax was payable, whichever is later. What records to keep: Invoices issued and received. Bank statements. Cash books / petty cash records. Payroll records and P9 forms. Contracts and agreements.",0,2,GRA_Record_Keeping_Requirements,compliance,formal,True,0,485,485,82
61e4bd226dee,037,"Import and export documents. Capital asset purchase and disposal records. Loan agreements. Correspondence with GRA. VAT records including VAT invoices and return copies. Records may be kept in electronic form provided they are accessible, legible and can be produced to GRA on demand. An inadequate record keeping system does not prevent GRA from raising an estimated assessment based on best of judgment. Destruction of records before the 6-year period without GRA consent is an offence.",1,2,GRA_Record_Keeping_Requirements,compliance,formal,True,486,974,488,75
052e0f0c4e25,038,"GRA Tax Audit Procedures. GRA conducts audits on taxpayers to verify accuracy of tax returns. Types of audits: Desk audit: review of returns and documents submitted without visiting the taxpayer. Field audit: GRA officers visit the taxpayer's premises. Comprehensive audit: covers all tax types for a given period. Issue-specific audit: focuses on a particular area (e.g. VAT input claims, transfer pricing). Notice of audit: GRA usually gives written notice before a field audit.",0,3,GRA_Tax_Audit_Process,compliance,formal,True,0,480,480,73
e68fc6371bcb,038,"Taxpayer rights during audit: The right to request the identity of the audit team. The right to have a representative (tax consultant, accountant or lawyer) present. The right to respond to proposed adjustments before a final assessment is issued. The right of appeal against the final assessment. After the audit: GRA issues an audit report. If adjustments are proposed, a preliminary findings letter is sent to the taxpayer. The taxpayer has 30 days to respond. GRA then issues a final amended assessment.",1,3,GRA_Tax_Audit_Process,compliance,formal,True,481,988,507,82
53800a890516,038,Transfer pricing audit: Large companies with related party transactions may be subject to a dedicated TP audit — Ghana has Transfer Pricing Regulations 2020 requiring arm's length pricing and mandatory documentation.,2,3,GRA_Tax_Audit_Process,compliance,formal,True,989,1205,216,31
c5c7b471a282,039,"Transfer Pricing Rules in Ghana. Transfer Pricing (TP) refers to the pricing of transactions between related parties (e.g. parent and subsidiary companies, associated enterprises). Ghana's TP Regulations were issued in 2012 and updated by the Transfer Pricing Regulations 2020 (L.I. 2,412). Key requirements: All controlled transactions (between related parties) must be priced at arm's length — i.e. at the price that would be charged between unrelated parties.",0,3,GRA_Transfer_Pricing_Overview,transfer_pricing,formal,True,0,462,462,67
9b1e9759bf57,039,Companies with controlled transactions must prepare and maintain contemporaneous TP documentation. Master file: for large multinational groups. Local file: for each Ghana entity with related party transactions. Country-by-Country Report (CbCR): for ultimate parent entities of multinational groups with consolidated revenue above USD 850 million. Safe harbours: Some small taxpayers may qualify for simplified TP treatment.,1,3,GRA_Transfer_Pricing_Overview,transfer_pricing,formal,True,463,886,423,55
f94af26e2190,039,"Penalties for TP non-compliance: Up to GHS 15,000 for failure to submit documentation, plus adjustments and interest on underpaid tax. The Commissioner-General may make a TP adjustment if controlled transactions are not at arm's length. Advance Pricing Agreements: GRA has a provision for APAs (bilateral or unilateral) to provide certainty on TP treatment in advance.",2,3,GRA_Transfer_Pricing_Overview,transfer_pricing,formal,True,887,1255,368,55
cdd975493297,040,"Taxation of the Digital Economy in Ghana. GRA has increasingly focused on taxing income from digital and e-commerce activities. Ghanaian residents earning income from digital platforms (YouTube, TikTok, freelancing platforms like Upwork and Fiverr, social media influencing, online tutoring, cryptocurrency trading) are taxable on such income under the Income Tax Act 2015 (Act 896).",0,3,GRA_Digital_Economy_Tax,digital_economy,formal,True,0,383,383,54
78197f6830a6,040,E-levy: Ghana introduced an Electronic Transfer Levy (E-Levy) of 1% on electronic money transfers above a daily threshold — however this levy has been subject to policy changes; verify current status at gra.gov.gh. Non-resident digital service providers: Companies providing digital services to Ghanaian consumers without a physical presence in Ghana may have an obligation to register for VAT under the reverse charge mechanism. Cryptocurrency: Gains from sale of crypto assets may be subject to CGT at 15%.,1,3,GRA_Digital_Economy_Tax,digital_economy,formal,True,384,892,508,77
87860c77f2d9,040,"Income from crypto mining or staking may be subject to income tax. GRA is developing specific guidance on crypto taxation. GRA can access data from mobile money providers, banks and payment platforms to identify unreported digital income. Taxpayers engaged in digital commerce are advised to maintain clear records of all income received.",2,3,GRA_Digital_Economy_Tax,digital_economy,formal,True,893,1231,338,52
04a6f14e3b13,041,Employer PAYE Obligations in Full Detail. An employer in Ghana must: 1. Register as an employer with GRA within 30 days of commencing business or hiring the first employee. 2. Obtain and complete a PAYE registration form. 3. Deduct PAYE from each employee's gross salary every month using the correct graduated rates. 4. Deduct the employee's SSNIT contribution (5.5% of gross salary) and remit it to SSNIT (not GRA). 5. Make the employer's SSNIT contribution (13% of gross salary) to SSNIT. 6.,0,3,GRA_PAYE_Employer_Obligations,paye,formal,False,0,494,494,82
8a362a42d6bc,041,"Remit the deducted PAYE to GRA by the 15th of the following month. 7. File a monthly PAYE return (Form R1) showing each employee, their salary, PAYE deducted. 8. At year-end (December or the end of the employment year) issue a P9 form (End of Year Certificate) to each employee by 31 January. 9. File an annual PAYE reconciliation return with GRA by 31 March. New employees: Obtain a Tax Deduction Card from the employee (issued by GRA).",1,3,GRA_PAYE_Employer_Obligations,paye,formal,False,495,932,437,78
f1355f415f80,041,"If the employee has no card, apply 5% withholding on employment income until a card is obtained. Termination: On termination of employment, final PAYE settlement must be made. Redundancy payments are taxable to the extent they exceed a quarter of total terminal emoluments.",2,3,GRA_PAYE_Employer_Obligations,paye,formal,False,933,1206,273,43
3908523c4c03,042,"Tax on Rental Income in Ghana. Landlords who rent out property in Ghana are subject to tax on rental income. For individual landlords: The tenant (if a company or government institution) must withhold 8% WHT on rent payments and remit to GRA. This 8% is a final tax — the landlord does not need to include the rental income in an annual return provided WHT has been correctly deducted. If the tenant is an individual (not a company), no WHT is deducted.",0,3,GRA_Rental_Income_Tax_Guide,rental_income,formal,False,0,453,453,82
b4f78a3c264d,042,"The landlord must declare the rental income in their annual tax return and pay income tax at the graduated individual rates. For companies renting out property: The 8% WHT deducted by the tenant is a creditable tax (not final). The company includes rental income in its CIT return and credits the WHT against its CIT liability. Advance rent: If rent is paid in advance for multiple years (common in Ghana), the landlord is taxed on the full advance amount received.",1,3,GRA_Rental_Income_Tax_Guide,rental_income,formal,False,454,919,465,80
617a57a5af02,042,"Best practice is to spread recognition over the rental period. Property owners are advised to register their rental properties with GRA. GRA has been conducting rental income compliance exercises, especially in residential areas of Accra, Kumasi, Tema and Takoradi.",2,3,GRA_Rental_Income_Tax_Guide,rental_income,formal,False,920,1185,265,39
8576151448b4,043,"Tax Incentives and Exemptions for Agriculture in Ghana. Ghana has deliberately offered tax incentives to encourage agricultural investment. Corporate tax exemptions: Companies engaged in farming, animal husbandry and fishing are exempt from income tax for the first 5 years. After the exemption period, a reduced CIT rate of 20% applies. Tree crops (cocoa, rubber, palm) benefit from longer exemption periods — first 10 years. Export of non-traditional agricultural products qualifies for a reduced 8% CIT rate.",0,3,GRA_Agriculture_Tax_Exemptions,sector_specific,formal,False,0,511,511,76
b66a27e84039,043,"VAT exemptions: Unprocessed foodstuffs locally grown or caught are VAT-exempt. Agricultural inputs — seeds, fertilisers, pesticides, and agricultural machinery imported for farming — are VAT-exempt or attract 0% VAT. PAYE: Agricultural workers on large farms are subject to normal PAYE rules if employed formally. Smallholder farmers are generally not required to file returns unless income exceeds taxable thresholds.",1,3,GRA_Agriculture_Tax_Exemptions,sector_specific,formal,False,512,930,418,58
74a99a7ddc92,043,"GRA works with COCOBOD (for cocoa farmers) to administer any applicable taxes at the farm gate level. Note: Processing of agricultural products (milling, canning, cooking oil production) may not qualify for the agricultural exemption — this is treated as manufacturing.",2,3,GRA_Agriculture_Tax_Exemptions,sector_specific,formal,False,931,1200,269,40
7a22da9980b6,044,"Ghana Free Zones and Tax Benefits. Free Zone enterprises registered under the Ghana Free Zones Authority (GFZA) enjoy significant tax incentives. CIT exemption: 0% tax for the first 10 years of operation. After 10 years: 15% CIT rate (vs 25% standard). Import duty exemption: No import duties on raw materials, equipment, machinery, spare parts and other inputs used in free zone production. VAT exemption: Sales from Free Zone enterprises to other Free Zone enterprises or for export are exempt from VAT.",0,3,GRA_Free_Zone_Tax_Benefits,sector_specific,formal,False,0,505,505,81
220168de4b94,044,WHT: Dividends paid to foreign investors in Free Zones are exempt from WHT. Conditions for Free Zone benefits: The enterprise must export at least 70% of its goods or services. Domestic sales (to the non-free zone economy) are limited to 30% and subject to normal customs duty and VAT on that portion. The enterprise must maintain separate accounts for free zone and non-free zone activities. GFZA and GRA jointly monitor compliance.,1,3,GRA_Free_Zone_Tax_Benefits,sector_specific,formal,False,506,939,433,71
4c718ceda57f,044,Any violation of the 70% export requirement can result in withdrawal of free zone status and back-assessment of taxes.,2,3,GRA_Free_Zone_Tax_Benefits,sector_specific,formal,False,940,1058,118,19
81b0127a9764,045,Petroleum Tax Regime in Ghana. Ghana discovered oil in commercial quantities in 2007 (Jubilee field) and oil production began in 2010. The petroleum tax regime is governed by the Petroleum (Exploration and Production) Act 2016 (Act 919) and the Petroleum Income Tax Act (PITA). Key tax elements for oil and gas companies: CIT: 35% on petroleum income (ring-fenced per field/petroleum agreement).,0,3,GRA_Petroleum_Tax_Overview,sector_specific,formal,True,0,395,395,61
aa6747b7cdeb,045,Royalties: paid to the Government as a production share (typically 5% to 12.5% of gross production depending on the field agreement). Additional Oil Entitlement (AOE): triggered when the contractor's after-tax rate of return exceeds a certain threshold — the Government takes additional oil. Carried interest: The Government (through GNPC) carries a participating interest in petroleum operations. Capital allowances: Exploration costs are capitalised and amortised; development costs allowances vary.,1,3,GRA_Petroleum_Tax_Overview,sector_specific,formal,True,396,897,501,68
0da2f0a9ad05,045,Surface rentals: Annual fees per block. Training obligations: Foreign companies must train Ghanaian employees. Local content requirements: Governed separately by the Local Content Regulations. GNPC (Ghana National Petroleum Corporation) is the national oil company and partner in all petroleum agreements. GRA works with the Ministry of Energy and GNPC to administer petroleum taxes.,2,3,GRA_Petroleum_Tax_Overview,sector_specific,formal,True,898,1281,383,53
f300bd27ae12,046,"Why Taxes Matter in Ghana — A GRA Message. Taxes are the lifeblood of Ghana's development. When you pay your taxes, you contribute to: Building and maintaining roads, bridges, schools and hospitals. Paying salaries of teachers, nurses, doctors, police officers and soldiers. Providing social protection to the poor and vulnerable. Funding national security and public safety. Servicing Ghana's public debt. Over 80% of Ghana's domestic revenue comes from taxes collected by GRA.",0,3,GRA_Tax_Education_Leaflet_1,tax_education,formal,False,0,478,478,72
b48d8f0f2d31,046,"Ghana uses a self-assessment system for most taxes — this means the taxpayer calculates their own tax and files returns voluntarily. GRA's role is to educate taxpayers, facilitate compliance, and enforce the law against those who deliberately evade tax. Tax avoidance (legal minimisation of tax using lawful means) is different from tax evasion (illegal non-disclosure or fraud). Avoidance is legal; evasion is a crime.",1,3,GRA_Tax_Education_Leaflet_1,tax_education,formal,False,479,898,419,64
c68744d2c060,046,"GRA encourages voluntary compliance and provides multiple channels to pay and file including mobile money, online portal, and GRA offices across Ghana. Ghana's national slogan for tax: Paying Tax is Paying for Ghana.",2,3,GRA_Tax_Education_Leaflet_1,tax_education,formal,False,899,1115,216,33
2423da63b1f6,047,Mandatory Levies Charged Alongside VAT in Ghana. Ghana Health Insurance Levy (NHIL): 2.5% charged on all standard-rated VAT supplies. The NHIL is used to fund the National Health Insurance Scheme (NHIS) administered by NHIA. Ghana Education Trust Fund Levy (GETFund Levy): 2.5% charged on all standard-rated VAT supplies. The GETFund Levy funds the Ghana Education Trust Fund which supports education infrastructure.,0,3,GRA_NHIL_GETFUND_COVID_Levy,levies,formal,True,0,416,416,61
df8223cde1d1,047,COVID-19 Health Recovery Levy: 1% introduced in 2021 to help recover from the pandemic's economic impact. This levy applies on VAT-taxable supplies. Note: as at the last update these levies are charged separately from VAT on the tax invoice but collected and remitted alongside VAT by the VAT-registered supplier. Total rate on standard-rated supplies = 15% VAT + 2.5% NHIL + 2.5% GETFund + 1% COVID Levy = 21% (exclusive basis). Actual effective rate on a price-inclusive basis is approximately 21.9%.,1,3,GRA_NHIL_GETFUND_COVID_Levy,levies,formal,True,417,919,502,81
ce8251860cd6,047,The levies are calculated on the same base as VAT (the taxable value of the supply). All these levies are remitted to GRA as part of the monthly VAT return. No input credit is available for NHIL and GETFund levies (unlike VAT where input credit is available).,2,3,GRA_NHIL_GETFUND_COVID_Levy,levies,formal,True,920,1179,259,47
47ee021e4209,048,"How to Pay Taxes Using Mobile Money and Other Methods in Ghana. GRA has integrated multiple payment channels to make tax payment convenient. Mobile Money: You can pay taxes directly from your MTN Mobile Money, Vodafone Cash, or AirtelTigo Money account. Use the GRA short code or visit the GRA payment page on the mobile money app. The payment reference number from your GRA return is required. GhIPSS Instant Pay: Bank-to-bank online transfers via the GhIPSS platform.",0,3,GRA_GhIPSS_MoMo_Payment_Guide,payment,formal,False,0,469,469,77
5da295a1a91c,048,"Bank payment: Visit any of the designated commercial banks with your GRA payment slip and make a cash or cheque deposit into the GRA account. GRA portal payment: Log into taxpayerportal.gra.gov.gh, complete the return, and pay by debit/credit card or Mobile Money from the portal. GRA has also installed Point of Sale (POS) terminals at some GRA offices. Please note: always keep your payment receipt and confirmation as proof of payment.",1,3,GRA_GhIPSS_MoMo_Payment_Guide,payment,formal,False,470,908,438,71
564c984e218e,048,"If there is a discrepancy between your payment and the GRA system, you will need the payment reference number to trace it. For large payments, RTGS (Real Time Gross Settlement) bank transfer is recommended. Payments by cash are accepted at GRA offices. All payments must reference your TIN and the relevant return period.",2,3,GRA_GhIPSS_MoMo_Payment_Guide,payment,formal,False,909,1230,321,53
2281dec844e9,049,"Installment Payment Arrangement for Outstanding Taxes. If you have a large tax debt you cannot pay immediately, GRA may agree to an installment payment plan (also called a payment arrangement or tax payment agreement). How to apply: 
Step 1: Contact your GRA district office or relationship manager and declare your tax debt. 
Step 2: Provide evidence of your current financial position — bank statements, income statement, cash flow projection. ",0,3,GRA_Installment_Payment_Plan,payment,formal,True,0,446,446,69
3a3c4bafed07,049,"Step 3: Propose a realistic installment schedule (e.g. monthly payments over 6 to 12 months). 
Step 4: GRA reviews and may negotiate the terms. ",1,3,GRA_Installment_Payment_Plan,payment,formal,True,444,588,144,24
30657b773f21,049,"Step 5: Once agreed, the installment plan is formalised in writing. You must honour the plan — failure to keep up with payments may result in GRA terminating the plan and enforcing the full debt. Interest: Interest typically continues to accrue on the outstanding balance during the installment period unless waived as part of the arrangement. GRA may require a director's guarantee or other security for large debts. Having an agreed installment plan may help qualify for a Tax Clearance Certificate. This is subject to GRA discretion.",2,3,GRA_Installment_Payment_Plan,payment,formal,True,587,1123,536,87
6a3a05a594d4,050,Tax Offences and Prosecution Under Ghana Tax Law. The Revenue Administration Act 2016 (Act 915) and the Income Tax Act 2015 (Act 896) provide for criminal offences relating to tax. Offences include: Wilful failure to file a return. Making a false or misleading statement in a return. Wilful evasion of tax. Obstruction of a GRA officer. Failure to maintain records. Providing false information to obtain a TIN or registration. Using a false TIN. Assisting another person to evade tax.,0,3,GRA_Offences_Prosecution,penalties,formal,True,0,484,484,79
d330b8175c18,050,Penalties: Fines and/or imprisonment up to 3 to 5 years depending on the offence. Civil penalties (money fines) are separate from criminal prosecution — both can apply. GRA has a Tax Investigation Division that investigates suspected tax fraud. Serious cases are referred to the Attorney General for prosecution. GRA may also share information with the Financial Intelligence Centre (FIC) where tax evasion is linked to money laundering.,1,3,GRA_Offences_Prosecution,penalties,formal,True,485,922,437,67
c73b6ca40034,050,Whistleblowers: The Whistleblower Act 2006 (Act 720) provides protection and rewards for persons who report tax evasion or fraud to GRA. Rewards can be up to 10% of the recovered tax. Reports can be made to GRA in confidence.,2,3,GRA_Offences_Prosecution,penalties,formal,True,923,1148,225,39
b5aae9e6647e,051,"GRA Office Locations and Contact Details. GRA Head Office: Starlets 91 Road, Opposite Accra Sports Stadium, Accra. Postal address: P.O. Box 2,202, Accra. Helpline: 0800-900-110 (toll-free). Email: info@gra.gov.gh. Website: gra.gov.gh. Taxpayer Portal: taxpayerportal.gra.gov.gh. Regional Offices: Greater Accra: Accra Main, Tema, Adabraka, Kaneshie, Madina, Teshie-Nungua, Accra New Town, Adenta, Airport, Lapaz, Nsawam, Dodowa.",0,3,GRA_Office_Locations_Contact,gra_services,formal,False,0,428,428,52
56e294db5754,051,"Ashanti: Kumasi Main, Oforikrom, Suame, Adum, Bantama, Asokwa, Manhyia, Ejisu, Mampong. Western: Takoradi, Sekondi, Tarkwa, Axim. Central: Cape Coast, Winneba, Mankessim, Swedru. Eastern: Koforidua, Nkawkaw, Suhum, Kade. Volta: Ho, Aflao, Hohoe, Keta. Northern: Tamale Main, Sagnarigu, Savelugu. Upper East: Bolgatanga, Bawku, Navrongo. Upper West: Wa, Jirapa. Oti, Savannah, North East, Bono, Bono East, Ahafo regions: GRA has offices at the regional capital in each region.",1,3,GRA_Office_Locations_Contact,gra_services,formal,False,429,904,475,65
62ef1fa6c85a,051,"Large Taxpayer Office (LTO): Located at Accra Main, handles taxpayers with annual turnover above a set threshold. Port offices: GRA Customs has offices at Tema Port, Takoradi Port, Kotoka International Airport, and land border crossings.",2,3,GRA_Office_Locations_Contact,gra_services,formal,False,905,1142,237,35
df1a9417551d,052,Tax Guide for Expatriates in Ghana. An expatriate is a non-Ghanaian national working in Ghana. Tax residency: An expatriate becomes a tax resident of Ghana if they are present in Ghana for 183 days or more in any 12-month period. Resident expatriates are taxed on their Ghana-source income. Employment income: Salaries and wages earned from work performed in Ghana are taxable in Ghana regardless of where the salary is paid.,0,3,GRA_Expatriate_Tax_Guide,expatriate_tax,formal,False,0,425,425,70
032c710a82e8,052,"Salary paid offshore to avoid Ghana PAYE is still taxable — the Ghana employer or the non-resident employer with a PE in Ghana must still operate PAYE. Benefits in kind: Housing, vehicles, school fees and other benefits provided by the employer to an expatriate are included in employment income and taxed accordingly. The taxable value of employer-provided housing is 10% of employment income; employer-provided vehicle is 5%.",1,3,GRA_Expatriate_Tax_Guide,expatriate_tax,formal,False,426,853,427,67
c82c3ae60189,052,Relief under DTAs: An expatriate from a country that has a DTA with Ghana may claim exemption from Ghana tax on employment income if they spend less than 183 days in Ghana in the relevant period and their employer is not a Ghana resident and their salary is not borne by a Ghana PE. Work permit holders: All expatriates with work permits should have a TIN. GRA has a dedicated expatriate processing unit.,2,3,GRA_Expatriate_Tax_Guide,expatriate_tax,formal,False,854,1258,404,73
fc2404879485,053,"Tax Treatment of Social Enterprises and Hybrid Organisations. Ghana's tax law distinguishes between: Charitable organisations (pure non-profit, applying for exemption): May obtain income tax exemption under Section 97 of the Income Tax Act. Social enterprises (hybrid organisations combining commercial activity with social purpose): Generally not automatically exempt — commercial income is taxable even if profits are reinvested for social purposes.",0,3,GRA_Social_Enterprise_Tax,ngo_tax,formal,False,0,451,451,60
056483124944,053,"Religious bodies: Churches, mosques and religious organisations are generally exempt from income tax on tithes, offerings and donations received as part of religious activities. However, commercial activities of religious organisations (schools, hospitals, businesses) are taxable. A religious organisation running a school must pay tax on the school's profits unless the school qualifies for an educational exemption.",1,3,GRA_Social_Enterprise_Tax,ngo_tax,formal,False,452,870,418,56
